Temperature,Vibration,Pressure,RPM,Operating_Hours,Flow_Rate,Failure,Fault_Type
98.05612875255957,7.47004535387347,8.232171773144694,1452.53497626561,7236.381954798837,100.95846094292678,1,Bearing Failure
66.27943741163111,1.9146119117522935,8.570044772713079,1469.5161095110154,3789.760206502354,116.84016685954668,0,Normal
84.31111196007335,6.118319965889947,7.972546506067166,1453.9019566287907,7461.861379803573,95.97092976981422,1,Bearing Failure
77.79915113803857,7.175164400988294,5.916777268193333,1723.6099764124856,5269.311573825214,118.32410058420716,1,Shaft Misalignment
73.19901045757533,8.029089859949066,6.352434977349354,1440.5559931643272,3139.360280766706,73.796792202098,1,Cavitation
62.824736998820704,1.6131986468174895,7.354353596557967,1405.6601163681287,4107.559062086533,118.96980596172604,0,Normal
63.47313131953176,1.1694120875681437,8.110995543816724,1404.427533117298,2794.231728485704,119.29231643318111,0,Normal
76.5249100953361,5.162325813912316,8.42852013303301,1639.727265048046,5289.231594245424,97.64725280622444,1,Shaft Misalignment
58.64040499443639,2.626837940482395,9.031328645393764,1434.9746533693785,4687.384603932516,127.12417742116375,0,Normal
65.72015450989613,2.5108710865755226,9.391012056350736,1435.244675882519,5651.842411277537,129.28398791528025,0,Normal
63.92229060764888,1.8187604288878847,8.365901184704294,1515.0954365836499,1562.4322083760253,114.28309750300562,0,Normal
70.0040654851917,4.747000242831606,5.706259256254358,1389.7956524914403,3648.7918340362507,69.50821621661098,1,Cavitation
70.6452822466763,6.6627534577542145,5.648934807439648,1468.791016286922,3198.212023385276,61.7577987892213,1,Cavitation
59.351187475445016,2.8784675621512736,8.13110742967709,1445.1994665348595,2090.043508375516,126.80074962129629,0,Normal
60.40636682497277,3.3681459668922744,9.06981437730788,1401.478806841678,2667.646271501673,106.11189939138544,0,Normal
64.27547710459284,2.232433771683304,8.556570228526512,1435.4753335537773,1461.729171711138,103.94034511403993,0,Normal
67.23633279125535,2.1431078137275543,8.520399109111906,1407.0004173147838,5946.3283855416375,119.98125277480383,0,Normal
70.48940768031646,5.76096891399492,7.472215893229018,1132.964773885961,7672.359663954536,123.35580437856083,1,Shaft Misalignment
65.76881914772353,3.0231067419244546,8.52464871260858,1469.209170476228,5271.493452008586,125.72691703656918,0,Normal
75.75509943162156,7.605934138728761,5.398631315896573,1367.3511553024373,3128.474373628955,68.54033642203733,1,Cavitation
72.55662992891702,2.5679766563755217,8.464535890563559,1450.3056434374587,3760.055980633501,107.87976374636271,0,Normal
64.61409861943152,2.825718232214932,8.486298854566748,1436.3992083750618,1958.2567114164694,119.40049942621022,0,Normal
70.86721138316223,2.3364731671829144,8.329700646545069,1470.0057213245555,4078.7091245188676,118.29998908247067,0,Normal
62.260473478965324,1.698482557498832,8.86206827965725,1501.6303369648972,4760.333859864299,140.70327178824547,0,Normal
87.48707563209926,6.046006386736341,5.479442869887677,1591.2165295501522,6029.596824536401,81.60870570004452,1,Cavitation
87.87447377570155,9.396123276254347,7.047415515189245,1383.4326666732268,6064.678159818079,122.12711411276273,1,Bearing Failure
66.21032810677156,2.5234387064404142,8.198708093409646,1505.1900025551072,5396.298726353473,108.09393429741574,0,Normal
91.62464473263427,5.882828109954455,8.242418897157421,1412.1970941190996,7656.271303071266,97.65838133878985,1,Bearing Failure
77.13918161817361,7.0196374682685905,7.901204224938544,1150.926917851722,5644.987944841157,113.47019577145456,1,Shaft Misalignment
77.59457443326811,6.594794959676071,7.826766794371309,1180.9388861693974,5589.373479364176,107.7279338628598,1,Shaft Misalignment
71.31363847101277,1.6496887493231338,8.155408254311869,1418.0690089878726,4714.787690489855,118.17790969030104,0,Normal
61.249531712558465,1.5965742025724154,8.584340429705255,1465.207095504218,1308.0039451332707,120.75066356308456,0,Normal
65.46772729693073,1.891347026029849,8.234994347979306,1412.8029356052336,4120.0655972458035,110.20020794376154,0,Normal
60.00833931713765,2.9926733557651035,8.579023560925808,1479.053442969575,4459.959249502762,112.56706716158641,0,Normal
89.4084902704491,6.6199100126788535,6.798001927852721,1485.2682312405684,6891.909899150725,111.70598939334798,1,Bearing Failure
57.87483746548163,1.6319256077020812,8.096002415442564,1490.515622961495,1261.1115274099875,114.6657616170295,0,Normal
64.6420715355306,1.9696462301029927,8.571542468513996,1470.2554698893157,3493.309539403162,125.36549736580986,0,Normal
77.26952614720673,5.11428620020031,5.487582690782759,1394.9356755080087,6054.020672895709,83.85720980843789,1,Cavitation
67.51398647262789,3.1290909242227305,8.007094751762263,1489.0549469191794,1151.5689067393441,127.44699609549795,0,Normal
78.81907102869881,7.195638802099669,5.303116479916966,1413.2517023227797,7220.836632781987,72.72889603246968,1,Cavitation
61.2257072339873,3.5300576495106104,8.171478151363544,1445.0652757849239,2750.5918626479624,116.42465310171187,0,Normal
64.57114689564337,1.86160880685271,8.622804280307577,1457.4242465143038,4173.615966145286,120.13810606123731,0,Normal
68.87290248865871,2.6074684068210803,8.06419890092135,1426.4893638011536,4735.918666709776,127.97647485162913,0,Normal
77.07775370737116,5.7239773514444305,5.934359263652334,1397.67313267572,5233.842591438287,71.36866852795035,1,Cavitation
60.14405065431004,3.8063922286253327,7.587511126519441,1420.450450987803,3924.2189725635876,114.98377718535684,0,Normal
74.23197960299623,3.660015848628614,8.628375399330894,1449.5393964769341,2536.129813177343,128.24527846593247,0,Normal
71.5000854700395,3.9744606688688204,5.516500416161477,1343.1275646800102,8389.963939826299,60.67202746190728,1,Cavitation
62.879617033165104,2.341900316244377,8.368147347211723,1472.317511260975,3803.4475609737397,121.72125136713242,0,Normal
85.51279635579067,9.20189443741529,8.577308465934495,1508.7226666704403,6106.400921852021,103.81084348523409,1,Bearing Failure
84.57289615549489,7.543828799460428,8.669061921578736,1420.94449888415,9516.817350341531,104.5407117125984,1,Bearing Failure
69.38084583595617,2.098992883091919,8.469462164323811,1407.662374654334,6535.610963811883,100.01551186005648,0,Normal
75.80038458096753,6.685396656467761,8.442330237410468,1163.1248966921266,5340.732211955001,110.62189530685242,1,Shaft Misalignment
75.6809793140275,5.291873135991552,4.623258403184455,1465.02737242005,7674.571534877975,60.10859037195869,1,Cavitation
64.6524702501049,2.4709520444727597,8.247289982472529,1462.0762948613415,2538.795909641846,117.394694229472,0,Normal
57.34565033600091,1.979153623218204,8.257497625218916,1469.6199796401606,1693.2858840502272,122.16761748447053,0,Normal
65.87271529976552,1.5558222573749216,8.540674441673382,1469.0725438009842,1377.7478884235584,116.08126446394876,0,Normal
75.86930060734134,5.200362330137584,9.523936853241864,1123.7672480342032,5247.172395702838,115.92102961019334,1,Shaft Misalignment
66.3028737788386,5.199777264600097,5.523653523108251,1430.9184452293393,8631.53314906378,83.92100531284196,1,Cavitation
73.53602383055116,8.857588209276843,8.620556161452868,1384.7393383161245,7781.621714311339,107.51880360092855,1,Bearing Failure
77.53541681415216,5.086793098776187,5.509734279576847,1350.5869538845225,4998.656183977612,96.45555300316265,1,Cavitation
64.02605189358383,2.316814507888861,8.649599883044448,1425.0561247866945,688.7593643599259,111.96219017883637,0,Normal
72.69127479326936,4.695996822163362,6.363216858373015,1530.0996327306707,7250.153616231967,71.73573761120876,1,Cavitation
76.36961976078175,4.630268338045009,7.955687744053065,1716.0705803542821,8670.251498886171,100.78417688559708,1,Shaft Misalignment
78.66945213761318,2.3966753541068266,7.660802978928423,1498.53068768034,1030.933430687357,124.85701843079741,0,Normal
82.21650005064895,4.1300727049519175,6.559161412283657,1475.322762325388,6059.339689233661,76.71940410713356,1,Cavitation
66.15083101789696,2.995248470949242,9.482370500824636,1471.1387321987818,4419.7897004470615,123.0192606711195,0,Normal
87.45745539594823,7.605121096530441,8.490230419424341,1394.408574019544,6893.292955360686,108.69248443350956,1,Bearing Failure
69.61589152811459,3.0099331877325346,7.788869908894916,1522.6568228544577,5162.339317558693,129.14206958732916,0,Normal
60.35467529553187,1.476160353717131,8.606121743973073,1463.4278632861897,6879.167082391387,117.75304603361873,0,Normal
67.78858661988998,5.938662003557794,7.76935748984741,1800.0,4301.097402427773,102.25197695247311,1,Shaft Misalignment
73.33566738937105,6.701189059400443,7.954105251779178,1745.100094453328,6223.793675672133,87.9313743780695,1,Shaft Misalignment
76.54993221292037,6.847518035905269,9.425443260259351,1217.6765375550342,9369.27191185536,98.01303064741192,1,Shaft Misalignment
61.556527832773824,2.3134171201083564,8.70125810486766,1476.7775348616988,3285.664945737032,119.10298845110924,0,Normal
73.31664877468475,5.9268496092981495,7.710870247213306,1638.6875906147495,5802.2009300531845,90.7623073665434,1,Shaft Misalignment
69.39124448572056,5.233135961995448,5.83403613462431,1501.438449571174,6885.118773420979,82.0134803613503,1,Cavitation
65.68352661378631,2.4676224039611596,8.712783022941291,1465.7715818384459,598.624397116926,118.94059532045331,0,Normal
75.73027924148946,5.6953489158741535,5.19574241658926,1378.1894037235447,6722.266117090603,95.49440797954581,1,Cavitation
78.94953873426947,5.699557191172448,5.766441806232444,1408.3696390130576,7653.389030804884,79.19224901075214,1,Cavitation
57.55420010927252,2.508201074524549,7.905782204470377,1383.971154657705,5846.933610263539,112.42411776424308,0,Normal
65.65908866298359,3.430688248838811,8.884728655401451,1511.466233149599,985.3740462874065,115.50790382844407,0,Normal
66.06948090937536,7.013608231209133,7.031137705591304,1402.0121237367814,9784.800847906938,100.66452827924607,1,Bearing Failure
80.30906695735752,5.223942676960872,7.393832125599649,1724.697472089421,8219.351799467806,114.92374141326452,1,Shaft Misalignment
57.762688714864204,1.2987143651005404,8.270332437973718,1444.6380493399124,6836.828476911674,120.75541779482825,0,Normal
86.05889533934567,7.940507172603624,7.891260912118794,1448.4824084134596,8388.497508710198,97.14588006677343,1,Bearing Failure
78.973339301393,4.864709729928448,7.356968479033878,1714.3009905008985,6209.0484746662305,104.8880082854023,1,Shaft Misalignment
89.43236997013646,8.046057737563824,7.65967876905527,1490.7846276624086,8489.737744313785,106.4482385479938,1,Bearing Failure
68.10709224843366,6.200926519920664,5.589597000478857,1456.2281061551473,8960.833657545772,85.58184090187287,1,Cavitation
75.40683657902817,6.6901362449020585,9.89452870144213,1172.2297342178622,5012.808856315943,102.59997597536207,1,Shaft Misalignment
61.81913003382725,2.7350754465842404,8.56565470769723,1481.447537651281,3789.1601889274466,116.45148175506738,0,Normal
66.57485935777666,2.6289896904727286,9.061713643547881,1477.079763895002,5544.906123994894,131.37356706627878,0,Normal
58.1308258755067,3.327081776476903,8.557912293613473,1465.5841809636795,4859.727615376905,102.23663192851899,0,Normal
81.94906619105468,9.191794673814492,8.739929582837242,1786.9034494648274,6527.0774108885025,107.48657922762082,1,Shaft Misalignment
71.24718640373035,1.5437227658863715,8.652522843182773,1440.3378359818569,1789.3002170891893,121.24017493712202,0,Normal
72.71066727044715,3.1956987721441803,7.757787719135525,1446.6145445107697,685.6091954374474,117.52308120454681,0,Normal
65.2002057398157,4.768583830933812,6.670028634598367,1360.4069129863642,5680.332745044028,70.35348653926759,1,Cavitation
74.06137463253877,3.6170861648492534,9.114824291682421,1398.726313553696,860.3862615075129,131.28816293817985,0,Normal
82.03930094780375,7.228125168090546,8.123114083343394,1407.230739109346,6756.364177435611,93.9257495439929,1,Bearing Failure
56.14612788704472,3.1052512430104264,8.02224061579038,1440.5391793837705,5363.524194315764,106.67583159423833,0,Normal
64.62662644947977,1.6718309641725684,8.368092358502174,1494.9866182317362,1389.2128745704229,111.82035279400519,0,Normal
64.76945236526088,2.9443834293151077,8.76689307046002,1457.8496951575398,1427.5523388907802,112.79882895044884,0,Normal
87.77513543183825,7.355050549577419,7.92865293611933,1549.3968228824353,7649.090089897519,107.1457835371222,1,Bearing Failure
81.67623771620681,5.916888522913557,8.655727284471299,1707.3823259004555,8510.153022459837,110.8371141982395,1,Shaft Misalignment
54.668028716380576,2.4686044313507822,8.888274273464333,1488.3008851365023,6169.981287921127,130.4867342442641,0,Normal
62.19230908473877,3.1329596541255182,8.451364118260344,1441.9103176252584,4745.560598299236,115.95520005785687,0,Normal
62.7104711750278,3.0800399922067045,8.811760177689163,1446.2246169576126,3256.7301315912105,117.33017308883035,0,Normal
76.43633964560397,5.962085321867231,5.849263012452694,1439.9777508661386,6486.097417489617,81.92157713477029,1,Cavitation
77.86490177219643,7.028736259297481,6.617158560148003,1495.0659672704387,9731.470760506532,105.04601087097139,1,Bearing Failure
66.12295316624996,2.396485376003952,8.02919111720815,1470.23737223283,5081.215241465595,124.1180551821106,0,Normal
63.274424295352226,2.0249481056976584,8.66978546340136,1457.792395919105,2396.943902493025,120.32762327740974,0,Normal
82.05541976230626,7.718434495057685,8.186549907094465,1501.8929819318103,8389.006921072021,103.1641771050684,1,Bearing Failure
68.65479488188109,2.10960410357897,7.454848550573422,1443.1896701281637,1194.336454265939,112.92397541551983,0,Normal
70.3091007438938,6.35716258570127,5.3520264982056105,1463.5517126430623,8055.763193175798,92.29261699182987,1,Cavitation
80.03154980347173,5.988253461911835,9.54476345243813,1436.5999378339538,8645.328642798684,109.34578500965418,1,Bearing Failure
96.11765228662419,5.409881492830095,7.541815322114532,1457.895577633712,8316.290110743977,110.71705893036317,1,Bearing Failure
59.09322517708577,2.38164961578862,7.761325395572562,1472.7277726921916,2669.9734182320076,116.31686133874676,0,Normal
66.20620124203364,2.5507030874157177,8.898997274806119,1486.9403446418949,4782.861742736572,111.59501342537759,0,Normal
60.63654032042995,2.503928735031024,9.267663866688306,1422.7440034920155,3855.037703656638,128.43188386701658,0,Normal
81.91817731977318,5.745617140635697,8.167239268308972,1248.494162997618,4626.660007203919,102.56517178218267,1,Shaft Misalignment
80.53166321848741,7.393791308281001,8.154424846071217,1439.8785379010724,9646.732017318944,118.801232895854,1,Bearing Failure
91.64728199871855,6.306408435965983,9.213718196865026,1526.6424423107933,7735.093606641889,93.60652025831509,1,Bearing Failure
80.67751473513349,7.07139776305129,8.748093486094232,1427.660898785771,9139.473247975553,120.65454659959113,1,Bearing Failure
62.341809149365126,2.7504395665219175,8.388989924809989,1430.384029897503,4557.179940749402,108.27110736100758,0,Normal
70.9203080720424,1.1439287020783477,8.41988460826724,1518.056949617615,6573.145053410139,126.75882872020034,0,Normal
86.26664551399571,7.515387564501268,6.545036175776634,1431.4088665185702,8699.478423614639,91.90016963844057,1,Bearing Failure
85.7923712383582,7.702462818419253,8.129341497800379,1392.4494742243999,6542.466474172064,105.67781957171528,1,Bearing Failure
60.84743850861229,2.258751114925556,8.462245013716597,1490.0373071678268,6207.748780407059,133.956670960602,0,Normal
65.73389506364494,2.1714511560321714,8.81671611345938,1410.9408821813347,6859.945463393121,122.04277510196101,0,Normal
92.56215131955145,7.670483169196242,8.278430175083507,1505.8179013045747,6881.69243237997,87.99935053082031,1,Bearing Failure
81.01120762101536,7.754069335623554,8.999296451408453,1104.4001343445825,5895.648010785962,103.93679076187182,1,Shaft Misalignment
65.21330705433004,5.331856951672233,5.896689725962079,1382.5911477286254,6443.851050190451,78.125457891773,1,Cavitation
79.73910388206234,4.616982191255526,4.75341098880442,1525.404142507201,4216.031437843828,82.09132204017504,1,Cavitation
85.73097756898316,5.946399503073232,7.714324233745679,1681.5949768165124,6310.360793768217,136.85094482159846,1,Shaft Misalignment
71.8583462118788,7.227777828227304,7.84301884599236,1490.1551538475696,9747.93485934385,110.27747909391495,1,Bearing Failure
66.09981049907582,2.1964561987415734,9.772517761701803,1510.329397263247,1754.7518184095538,118.01914281665724,0,Normal
71.08849072095708,2.6527598619225516,9.04524236245382,1497.9950193512273,6869.71040782881,125.93967130874096,0,Normal
92.83885333001359,8.298438725982553,6.388517364251665,1440.847303141773,7643.649172531414,103.61738506049467,1,Bearing Failure
64.95616358180224,3.181246651274653,8.45015545218582,1465.886417625868,6701.923462058382,123.35814104184219,0,Normal
77.01055842164959,6.147622925250819,8.19887930674513,1426.793488162103,9044.433767018487,110.72236726944558,1,Bearing Failure
95.04356948412885,9.08473964304512,8.031826568363236,1409.209123920793,6393.575457596141,110.12819563658225,1,Bearing Failure
82.68030590854764,6.597537705894728,5.44434838652526,1455.8562108074925,3698.6731445082687,65.57373397978417,1,Cavitation
65.21927548849871,2.988335688123398,8.202425110866775,1463.1668408906,2248.718067043421,112.53641223861584,0,Normal
63.099815768553235,2.257122772347824,9.066402348587404,1513.8958917288649,2067.8440350821493,125.15751842627387,0,Normal
55.949039223180165,2.0149719119609455,8.070666353275668,1517.2139981547298,4320.379423070136,123.80672301475174,0,Normal
60.0539430809531,2.5892960374189804,8.953728951193813,1515.5768219402562,6084.948225361682,120.08083640844744,0,Normal
56.79164325539117,3.246103409852727,8.773538018356394,1499.9471948398727,4530.523366434112,118.00011692245192,0,Normal
62.80191923491497,2.6199893199182123,8.978704922616094,1401.0240090711588,2517.0158550326805,116.7650773945574,0,Normal
62.60550834095092,1.6330464975125207,8.205246413847693,1463.0463545566306,2258.0491865073072,119.3038782134549,0,Normal
65.67714417359979,2.2445092009800693,7.671428207433848,1468.8556505105996,1218.8112357657058,130.17519636339154,0,Normal
74.04778376517363,6.3192805843941295,8.121494922853945,1665.0375721216742,6817.816403982706,112.25491572263014,1,Shaft Misalignment
67.80553874367149,3.8085452916210842,8.349477752278572,1378.0456244493253,1963.2615466838138,102.90733691996653,0,Normal
59.671290716610166,3.342018929983066,8.426185790975818,1404.432769419103,6974.312811973618,111.59185644197736,0,Normal
92.02335994715601,8.719230137592039,7.055521318136819,1382.9192975178642,7986.616928879571,101.86738562255962,1,Bearing Failure
66.68806296277593,2.9054511289055225,7.689244954205583,1396.4099098525598,3462.282791055151,123.66711207965655,0,Normal
61.96368882313282,2.5107490466962767,8.562391131696323,1433.0283488147018,1590.8436117990077,114.62032375052631,0,Normal
61.17596079925705,3.039742608331086,8.806768088641613,1404.3047189984225,6524.993029737459,130.30953175325612,0,Normal
70.21968085211358,1.9762240434994347,8.321786650886102,1466.8592826687614,1441.9900901978874,115.36557675020083,0,Normal
69.28285056882024,3.0755604752036114,9.092350004134504,1478.3930395410905,4238.057088300424,123.02111657429313,0,Normal
60.75430176743504,2.367161045088943,8.097931155919657,1514.0447474255707,4032.2929281808524,134.37613213198364,0,Normal
87.8546677107635,6.967626383329608,8.30822726589951,1347.0510610583096,6414.563233996224,87.82042810770986,1,Bearing Failure
53.68595018654604,1.7451119630908054,8.54556051466676,1409.7306774992644,5751.4715607412045,136.31361635777958,0,Normal
67.61169315236093,1.9169598275369666,7.864895378306526,1447.6979411904736,5707.864351583588,115.41188783583657,0,Normal
66.34267965122288,2.252323693388625,8.351062938356918,1429.5984730194266,1089.3852289841684,116.32875868701205,0,Normal
75.27046220717988,2.863242702857648,8.736319881495007,1471.2320633469092,2942.435760725759,111.41447780746361,0,Normal
74.04428265861404,3.341573771996462,8.541228514948791,1409.4273127608315,3946.6787863788572,126.48607487804536,0,Normal
59.350559560486246,2.473188159135886,8.30562735316425,1431.1981925938053,3575.15559968559,122.5640513007891,0,Normal
57.249738070777106,3.0385693101181728,8.68816664108594,1407.9636507578346,4310.514429491717,109.88251171927769,0,Normal
73.21667983189414,5.5961104658747995,7.720190412309553,1577.2095824724206,6573.902816536859,114.0786063770449,1,Bearing Failure
65.74498160984186,2.5881315815162704,9.025683468262937,1458.9099696715498,5560.677864713598,121.34367116923906,0,Normal
78.01372761686102,7.57036516022993,8.890324695357059,1187.7024038850886,6314.051094127392,104.57631589458327,1,Shaft Misalignment
75.21823296014526,6.586532441080155,8.69303997755143,1721.2461743077101,8610.53915218938,113.1990077675885,1,Shaft Misalignment
96.60175011892568,7.691450715957353,8.46351812776325,1360.0818701710473,8675.600422474472,98.04063597549285,1,Bearing Failure
76.75980537104027,4.823301814229094,6.114542704507,1418.8634709498126,3042.7801213260364,69.58936785581376,1,Cavitation
92.48917470636488,7.6714097959035055,8.410968548410207,1382.08399194434,6036.022657057901,97.04575208245194,1,Bearing Failure
70.49826516444118,6.13027296907476,6.003171559589609,1460.508977867793,3972.6366582693654,91.58638716847402,1,Cavitation
80.80760978759602,6.710278539176077,6.076639080062718,1438.864245982181,8630.797884113259,92.83544720413313,1,Cavitation
70.89369888002625,3.5640010342025965,8.50564311158016,1451.2699503049516,6817.44184581695,115.80264975547709,0,Normal
85.13879918365919,6.703951149965766,8.809519541437087,1343.3735187167465,8865.599401453544,118.87010395010795,1,Bearing Failure
65.34212655603952,1.9323612927246587,8.952374901629412,1458.411382555809,3191.6235628271197,124.30427871323569,0,Normal
56.50786545381325,1.336883897836148,8.798166791932736,1378.5989664372119,539.0050808808829,118.17425972452375,0,Normal
62.66627094712477,1.8494537478329747,8.561366080819136,1444.0421082040111,1380.8596781449012,124.06926243423872,0,Normal
59.14416166099382,3.2518382361573477,7.981279151795837,1524.153366300089,4348.019384035744,97.94829762327431,0,Normal
68.3819230075548,7.42037984802835,5.3888322643236375,1344.824995413725,6394.509385347495,89.95858319913862,1,Cavitation
83.2990579499497,6.6070094829197705,7.952541723554056,1376.4481737217702,7134.751838466836,105.0746632059372,1,Bearing Failure
64.86392933811071,1.6421654541817774,7.789553007388278,1441.8732588406128,5311.981139913882,118.71477370907141,0,Normal
79.86499337469697,7.597694260942334,8.579836227447254,1729.7275503684193,6866.551200355371,113.39443217156345,1,Shaft Misalignment
68.91551644829916,7.3633765135383396,5.497421882197001,1495.5209249842785,6427.277506509103,72.50450865644599,1,Cavitation
76.71474382054444,6.732675905371485,6.506786517212462,1397.1044693190272,3675.9185206068955,67.82837040457746,1,Cavitation
82.8087363978776,8.372878949918787,8.263770549728545,1407.3364986039705,9371.712050173152,103.55459779551607,1,Bearing Failure
50.91694599991366,2.525050584020709,7.928005499338314,1421.9528539230544,921.4224221102429,115.42278453661964,0,Normal
86.7256585886128,6.324710708872346,7.354797094765545,1750.7260022837622,6442.0914673247435,117.89924850933633,1,Shaft Misalignment
69.67712306411474,2.0077515532600576,8.5636963087771,1408.9943109793353,3918.554713346128,116.78469978580647,0,Normal
61.70911656195178,2.9559621891758967,8.881550012273957,1431.3420323237253,574.3123983693263,118.1498058770994,0,Normal
83.16683990493688,7.2848861998295105,9.079593639362912,1509.6610911889254,6553.102110711235,114.02271399943453,1,Bearing Failure
68.01325379617627,2.4690085608940664,8.449141289082313,1374.6821658122385,2997.6875954424513,110.59295836316326,0,Normal
